,index,value_counts
1230,المهراني,1
1229,طن مر,1
1228,بدوينة,1
1227,بصري,1
1226,الذهوب,1
1225,بالديلمية,1
1224,عصفر,1
1223,اللقاني,1
1222,بدنجية,1
1221,والعادلية,1
1188,بابشويه,1
1187,مقدشوه,1
1186,دقات,1
1155,خروره,1
1153,بنى عطية الدنجاوي,1
1152,روذبار,1
1151,بني الخابوري,1
1150,البلقيني,1
1149,الفضل,1
1148,دكالة,1
1147,وجبرين,1
1146,جيمين,1
1145,شهامة,1
1144,ببلاطنس,1
1143,السامرة,1
1142,اشبونة,1
1141,بنى النويري,1
1140,بروسا,1
1139,برددارا,1
1138,تلمسين,1
1137,راهق,1
1136,ابمدة,1
1135,ك+ كريم,1
1134,التفليسى,1
1133,الارغوانية,1
1132,بزازا,1
1131,رمصان,1
1130,بلاد الدست,1
1129,طغز,1
1128,الوثائق,1
1127,بيت رسو,1
1154,الفارعة,1
1156,القرابة,1
1185,البسط,1
1157,الموصلي,1
1184,بربرا,1
1183,الأثرون,1
1182,مضان,1
1181,سفط,1
1180,البرمون,1
1179,الجزرية,1
1178,الأجناد,1
1177,الحصيب,1
1176,الرشا,1
1175,كازرون الكازروني,1
1174,سخنام,1
1173,يورسا,1
1172,فلوس,1
1171,بقعيقعان,1
1170,أسفل,1
1169,خندق,1
1168,المغازلي,1
1167,شيلاو,1
1166,ارسطاطاليس,1
1165,الحناوي,1
1164,طبر,1
1163,أرقطاي,1
1162,طنبذا,1
1161,ابام,1
1160,هادر المعزي,1
1159,الهرامزة,1
1158,أم دينار,1
1248,ذي,1
1249,باحسبتا,1
1250,بالطيلونية,1
1342,ريبه,1
1340,قيزطوغان,1
1339,عجيسة,1
1338,بونه,1
1337,رفد,1
1336,بتيزين,1
1335,شاذبك,1
1334,شبين القصر,1
1333,بالحلفاويين,1
1332,أتريب,1
1331,قجا السلحدار,1
1330,بارزنجان,1
1329,جنينه,1
1328,بخنية,1
1327,بدجوة,1
1326,بططر,1
1325,سلطنة الأشرف,1
1324,بركة الحبش,1
1323,التجاريد,1
1322,باب سر,1
1321,بيت تمربغا,1
1320,للسميساطية,1
1319,قطج,1
1318,جيزة,1
1317,الحلوانيين,1
1316,والامجدية,1
1315,أذرع,1
1314,باخميم,1
1341,الرجعة,1
1343,آبهة,1
1312,الوادي أشي,1
1344,وادي عنتر,1
1371,قلعة صفد,1
1370,جرجة,1
1369,الباب الشرقي,1
1368,بالعادلية,1
1367,وباحسيتا,1
1366,باينال,1
1365,البحر الأخضر,1
1364,بالمزاز,1
1363,المقشرة,1
1362,التتار,1
1361,بكمران,1
1360,ببلطا,1
1359,بلطا,1
1358,الأشرف الدوادارية,1
1357,الاجايز,1
1356,أحمد,1
1355,جاز,1
1354,المدينة الشمسية,1
1353,باستادار,1
1352,طحورية,1
1351,بالقيمرية,1
1350,قباب,1
1349,طرابس,1
1348,والقرافي,1
1347,رغبة الجلال,1
1346,أبا فارس,1
1345,أقام,1
1313,السمكر,1
1311,الطواشي,1
1251,بييغاروس,1
1280,باب بني شيبه,1
1278,المنكو,1
1277,بتتامن,1
1276,كفر طاب,1
1275,الصوفية,1
1274,بالحزامية,1
1273,اقفهس,1
1272,اسندرية,1
1271,خازندار,1
1270,دير كوش,1
1269,بجوبر,1
1268,والجعرانة,1
1267,بكختار,1
1266,الشمس بن شبيب,1
1265,الفراديس,1
1264,باب جياد,1
1263,بالطارمية,1
1262,أنس,1
1261,بالكاشور,1
1260,بتاذل,1
1259,هرون,1
1258,بجبانير,1
1257,بقينبر,1
1256,رباط العز,1
1255,بالبردان,1
1254,الطب,1
1253,رباطا,1
1252,بالاجايز,1
1279,محج,1
1281,زاوية الأعاجم,1
1310,بيت حسين,1
1282,بالسرورية,1
1309,باطرابلس,1
1308,بيت كبير,1
1307,الفاسي,1
1306,البرفقاسي,1
1305,مروهم,1
1304,ابن النبيه,1
1303,كنيته,1
1302,كوكب الحبشية,1
1301,صلحاء,1
1300,وبالتنكزية,1
1299,عين جالوت,1
1298,تجده,1
1297,تركية,1
1296,لارميون,1
1295,وادي بني سالم,1
1294,الواسطي,1
1293,برياط السدرة,1
1292,قرتيا,1
1291,بقاسيون,1
1290,بئر رباط,1
1289,الطنبدية,1
1288,رصافي,1
1287,القرمانية,1
1286,السلجوقية,1
1285,إمساك,1
1284,اقرنصا,1
1283,والانبابي,1
1126,الحطى,1
1125,موطأ,1
1124,الخلاعة,1
969,بفلبوي,1
967,غدفكان,1
966,مرستان,1
965,بقانصوه,1
964,والارغونية,1
963,رحبة الايدمري,1
962,عين بازان,1
961,كنبوش,1
960,التربة الظاهرية,1
959,بدمش,1
958,والازكوجية,1
957,نابت,1
956,أيلة,1
955,ببنمسوية,1
954,خبأن,1
953,والعمادية,1
952,بكرك الشوبك,1
951,وبلار,1
950,إسحاق الغربية,1
949,وبالقجماسية,1
948,بعدان,1
947,سيدي حبيب,1
946,لمنوف,1
945,بالفخة,1
944,السيوفية,1
943,باب الصحراء,1
942,بالادكاوي,1
941,تربة الست,1
968,باطريا,1
970,والجرومية,1
939,برصة,1
971,العناية,1
998,درب طاز,1
997,صرامة,1
996,صروخان,1
995,جبله,1
994,وجاورحتى,1
993,بالبراقية,1
992,بصرخد,1
991,للصغاني,1
990,بجرجرمن,1
989,انباس,1
988,أنشأ,1
987,ابن جوشن,1
986,باب التوتة,1
985,للبيسرية,1
984,كالياقوتية,1
983,بتريم,1
982,توكة,1
981,بالقوصية,1
980,أزبك الخارندار,1
979,قراقجا,1
978,بالنخالين,1
977,تمول,1
976,المنحنى,1
975,بالجردكية,1
974,بالخانقاة الزمامية,1
973,رباط خوزي,1
972,قرموط,1
940,بالبندقانيبن,1
938,القحمة,1
1000,بعمريط,1
907,التحريك,1
905,بالدواخلي,1
904,بالمويدية,1
903,لييلات,1
902,وصالحيتها,1
901,مكة أوائل,1
900,بسندبسط,1
899,وديسط,1
898,شنكان,1
897,بالدماتر,1
896,النجرارية,1
895,الساباط,1
894,الاقرم,1
893,وسرياقوس,1
892,بزيلع,1
891,درسه,1
890,بنواج,1
889,انبيا,1
888,بالمسلمية,1
887,بشيشين الكوم,1
886,بتشن,1
885,ديسط,1
884,بمرامز,1
883,باب الفرادسي,1
882,بازان,1
881,بحارة المنبجية,1
880,اقسنقر,1
879,سمرقندر,1
906,الجبرتي,1
908,باربس,1
937,نجية,1
909,والخطارة,1
936,خطى,1
935,البابكة,1
934,القرطبية,1
933,تقريا,1
932,هتاك,1
931,سمندره,1
930,صلاحية المقدس,1
929,شختورا,1
928,للمؤيدية,1
927,وبالجانبكية,1
926,صثفر,1
925,بطيلان,1
924,بطنا,1
923,بالعلائية,1
922,ببشبيش,1
921,ببسيون,1
920,الشاعم,1
919,والخانقاه,1
918,ببحرق,1
917,باشموم طناح,1
916,القولنج,1
915,وبجاية,1
914,بادمع,1
913,الخرنفش,1
912,رمضا,1
911,والزبداني,1
910,حمزة,1
999,كي,1
1001,بالصاحبية,1
1123,أرجوزة,1
1093,سويقه المنصوري,1
1091,شافعيان,1
1090,خراج,1
1089,حانوت باب الشعرية,1
1088,وبالعذراوية,1
1087,بنشيل,1
1086,الغور الشامي,1
1085,بجلجولية,1
1084,بيتهم,1
1083,سوله,1
1082,بالكافوري,1
1081,الحاكم,1
1080,بقراجا,1
1079,خلوة,1
1078,بكلمش,1
1077,دار,1
1076,بهائم,1
1075,عسكر الأشرف,1
1074,وجويرية,1
1073,خراشيا,1
1072,بالخواجا,1
1071,والفرحانية,1
1070,والعشقتمرية,1
1069,باشمون جريس,1
1068,ببرزة ظاهر,1
1067,الحوض الخراب,1
1066,بركة الناصري,1
1065,بالباطلية,1
1092,كفر بد,1
1094,الحلاوية النورية,1
1063,كائنة سوار,1
1095,بندر الينبوع,1
1122,جماعة,1
1121,والمزبر,1
1120,غار ثور,1
1119,دمياط نزر,1
1118,بيابة,1
1117,بالبسطيين,1
1116,درب قراجا,1
1115,بالصلاخية,1
1114,مقطم,1
1113,الغزالية,1
1112,الوظائف,1
1111,الغرابية,1
1110,أرض,1
1109,بالفرغل,1
1108,المهحم,1
1107,جبره,1
1106,صعيد,1
1105,الجبيل الصغير,1
1104,زكريا,1
1103,لخميا,1
1102,الصيرامي,1
1101,أم زرع,1
1100,بالجانبكية,1
1099,نوادر,1
1098,فأل,1
1097,الحلاوى,1
1096,مزار,1
1064,للاتابكية,1
1062,صرق,1
1002,الطنبذية,1
1031,وبيشة,1
1029,المالكي,1
1028,سبط,1
1027,باب بزاعا,1
1026,بحر,1
1025,ثروان,1
1024,حمأ,1
1023,استيوم,1
1022,ترخم,1
1021,الشام البلاطنسي,1
1020,حوش السعيدية,1
1019,ببكيبكة,1
1018,بالخشابية,1
1017,بمنشية,1
1016,طه,1
1015,لدابول,1
1014,البوتيجي,1
1013,والمحالبية,1
1012,صليبه,1
1011,الشيح,1
1010,الجزازين,1
1009,بطندتا,1
1008,باب الخرق,1
1007,تربة الناعورة,1
1006,سلومد,1
1005,ك+ تامة,1
1004,بالجاولية,1
1003,بالمعلاء,1
1030,بمرصفا,1
1032,ثغر,1
1061,الرونق البهج,1
1033,النجابة,1
1060,قلعة النجا,1
1059,الهرموز,1
1058,مشارفه,1
1057,دهروط,1
1056,الماطيين,1
1055,الباسطية,1
1054,بسملة,1
1053,سويقه االصاحب,1
1052,بحر النيل,1
1051,جدار,1
1050,الفيل,1
1049,بالبيسير,1
1048,خشخاشة,1
1047,لقشتيل,1
1046,لواثة السفطي,1
1045,كيلان,1
1044,سوق الليل,1
1043,شق الثعبان,1
1042,لمندوة,1
1041,الغنامية,1
1040,لواثا,1
1039,لهيه,1
1038,جمدار,1
1037,أربة,1
1036,بهمدان,1
1035,الهائم,1
1034,بين,1
1372,بشتك,1
1373,رغبة بني الأمانة,1
1374,الطوالع,1
1715,بماهان,1
1713,البؤس,1
1712,بيت قراجا,1
1711,بمرسيفون,1
1710,لدة,1
1709,خبزة,1
1708,سوق اللبن,1
1707,بلانا,1
1706,باب الصاغة,1
1705,حشمة,1
1704,جبل زرهون,1
1703,العباسة,1
1702,قاسم,1
1701,لببا,1
1700,الحبك,1
1699,الإسطنبولي,1
1698,بالاقباعي,1
1697,لخيبر,1
1696,تربة الدوادار,1
1695,باليعقوبة,1
1694,والايتمشية,1
1693,صاوبولي,1
1692,أسره,1
1691,اصطنبول,1
1690,اشموم جريس,1
1689,محضر,1
1688,قجا,1
1687,كريه,1
1714,بخانقيا,1
1716,إسناد,1
1685,نرستك,1
1717,بكجور,1
1744,ظاهريه العباسية,1
1743,بجماعيل,1
1742,سنكلوم,1
1741,والخليف,1
1740,ببرنكيم,1
1739,والزيرك,1
1738,الدكناء,1
1737,اتادارية,1
1736,دير الطين,1
1735,ينبغ,1
1734,حسان,1
1733,الصين,1
1732,رسا,1
1731,أريحا,1
1730,يأنس,1
1729,رباطه,1
1728,البحر الملج,1
1727,بعشما,1
1726,أميان,1
1725,سمان,1
1724,تجريده سوار,1
1723,رمد,1
1722,شكال,1
1721,بالمرستان,1
1720,النورية,1
1719,الحسامية,1
1718,رويان,1
1686,بالبحمون,1
1684,بخواجا جهان,1
1746,منية القائد,1
1653,بحاء,1
1651,بقجماس,1
1650,والقرا س+ نقريه,1
1649,وتمراز,1
1648,اليانسية,1
1647,تربة السلطان,1
1646,الرحبية,1
1645,أبا القسم,1
1644,أشي,1
1643,والبيرسية,1
1642,السلسلة,1
1641,بني النصيبي,1
1640,هامدة,1
1639,تربة الاوجاقي,1
1638,الأرنبية,1
1637,الكيزاني,1
1636,العقبة الصغرى,1
1635,الحناء,1
1634,الكركي,1
1633,بالوراريق,1
1632,بر العجم,1
1631,بيعقوبا,1
1630,هدة,1
1629,رمح,1
1628,لانبوية,1
1627,دار البطيخ,1
1626,غسان,1
1625,عقير,1
1652,وقطز,1
1654,كمسامح,1
1683,الشابانية,1
1655,الابلستين,1
1682,اكجرات,1
1681,لنلزهة,1
1680,بالرسلانية,1
1679,مؤمن,1
1678,انلغد,1
1677,برصافا,1
1676,أم الصالح,1
1675,باب أجياد,1
1674,الازهرللتقسيم,1
1673,ابن الغزولي,1
1672,شراز,1
1671,المشكاة,1
1670,بخنج,1
1669,الأزرق,1
1668,وادي منى,1
1667,كانبابة,1
1666,بطنبد,1
1665,جد,1
1664,عذيبة,1
1663,رزيقا,1
1662,أم القرا,1
1661,افلوري,1
1660,ببارنبارة,1
1659,القباني,1
1658,بالعباسة,1
1657,بالخانقان,1
1656,بالتبانية,1
1745,الفقاهة,1
1747,دولة,1
1623,السوية,1
1839,الطولوني,1
1837,مريوط,1
1836,الحوباني,1
1835,الطنبغا,1
1834,المرقبي,1
1833,أحمان,1
1832,الوأر,1
1831,حجر السعادة,1
1830,الصوة,1
1829,قرنكرات,1
1828,توقياميس,1
1827,لتوقياميس,1
1826,كائنة الرها,1
1825,طوخا,1
1824,العشير,1
1823,الآبار,1
1822,بالخازندارية,1
1821,باورمة,1
1820,رخ,1
1819,وبالزمامية,1
1818,تفقه,1
1817,بيبرس,1
1816,المراغي,1
1815,قسطنطينة,1
1814,أملاق,1
1813,بحبراض,1
1812,وبالسكندري,1
1811,ناب,1
1838,شيطان,1
1840,الجمالي,1
1809,بفناها,1
1841,اقبغا,1
1868,وجرباش,1
1867,البهلوان,1
1866,حاج المحمل,1
1865,الفساقي,1
1864,قزل,1
1863,وسلحدارا,1
1862,جهز,1
1861,مرج دابق,1
1860,اترار,1
1859,جنكزخان,1
1858,قرآ باغ,1
1857,الزلابية,1
1856,أبي قبيس,1
1855,سمور,1
1854,بالبهنساوية,1
1853,اليربوع,1
1852,الدجاجين,1
1851,س+ يوط,1
1850,واخميم,1
1849,الكهف,1
1848,بكردنكس,1
1847,تبريزيا,1
1846,اسنبغا,1
1845,أصلان,1
1844,لحجوبية,1
1843,وخازندار,1
1842,مال,1
1810,بل,1
1808,بزنورة,1
1748,أرض الطبالة,1
1777,بمشامش,1
1775,الحرمين المحيوي,1
1774,الدمارة,1
1773,وابيار,1
1772,النويريين,1
1771,الرقاقية,1
1770,تأسف,1
1769,والرحبية,1
1768,الفاضلية,1
1767,ثقيف,1
1766,الخانكي,1
1765,هامات,1
1764,ججا,1
1763,بلار,1
1762,مكة أدرك,1
1761,ثور,1
1760,البلالي,1
1759,الرسائل,1
1758,رديني,1
1757,نقيرين,1
1756,تغري,1
1755,سمعان,1
1754,قيلان,1
1753,بنقاوس,1
1752,بالتمسخر,1
1751,منية بدر,1
1750,القصاعين,1
1749,الكعكيبن,1
1776,والشاطبية,1
1778,ك+ المنية,1
1807,سويقه اللالا,1
1779,شبا,1
1806,مكة قطنها,1
1805,الكنية,1
1804,بصوينة,1
1803,بالبارزية,1
1802,الشمس المالقي,1
1801,الوسواس,1
1800,اليسع,1
1799,بالرازي,1
1798,باللوق,1
1797,ك+ دمياط,1
1796,وبرنشت,1
1795,ججة,1
1794,الأرفية,1
1793,زريق,1
1792,مئزر,1
1791,بتمرلنك,1
1790,ليال,1
1789,شنويه,1
1788,كفر دمرداش,1
1787,تأليفي,1
1786,المدينة البيضاء,1
1785,لصوينة,1
1784,بباعونة,1
1783,باب القوس,1
1782,الإبانة,1
1781,باصفون,1
1780,وبهتيت,1
1624,ببزوك,1
1622,بالخانقاه النجمية,1
1375,الجماديين,1
1467,لجلجوليا,1
1465,لتلعفر,1
1464,الحاء,1
1463,للجعفرية,1
1462,لابوتيج,1
1461,القلاقسي,1
1460,القيصراني,1
1459,الجركسية,1
1458,بني ثقبه,1
1457,ميلب,1
1456,أم ألوفا,1
1455,راجح,1
1454,الزرزر,1
1453,الزنيية,1
1452,أم ريم,1
1451,زركش,1
1450,ولده,1
1449,جمادى,1
1448,المكاري,1
1447,جاركس,1
1446,الجزيرة وواسط,1
1445,روح,1
1444,بنى,1
1443,الجناير,1
1442,الحلاوية,1
1441,العبلا,1
1440,مآرب,1
1439,المحرقى,1
1466,لتلوانة,1
1468,وجرجان,1
1437,باللاطنقشية,1
1469,جعبر,1
1496,الدفريين,1
1495,بطرا,1
1494,الخانكاه,1
1493,بلينه,1
1492,سوط واو,1
1491,لبليان,1
1490,للبيجور,1
1489,لبردين,1
1488,التريكي,1
1487,طنبدي,1
1486,لابوصير,1
1485,الادكاوي,1
1484,أباد,1
1483,لادكو,1
1482,بحر الشام,1
1481,لبرزلة,1
1480,الغمرية,1
1479,لبارنبار,1
1478,لبجاية,1
1477,لدهمرو,1
1476,لدهتورة,1
1475,الدمامرة,1
1474,خجند,1
1473,لجوجر,1
1472,جاجرم,1
1471,لبلبيس,1
1470,الدميسني,1
1438,أمنه,1
1436,المرداني,1
1498,لقويسنة,1
1404,حلفا,1
1402,قاوان,1
1401,القليوبي,1
1400,القرافي,1
1399,لمناوهلة,1
1398,نطوبس,1
1397,بني الجيعان,1
1396,البالسي,1
1395,ردأن,1
1394,بالقابسي,1
1393,نفيا,1
1392,سخاوسنهور,1
1391,القائد,1
1390,سقاقس,1
1389,الاقفاصي,1
1388,مكة الاقفهسي,1
1387,جبل البقاع العزيزي,1
1386,الضم,1
1385,بشارمساح,1
1384,بالخانقاة,1
1383,بتادف,1
1382,طوغان,1
1381,خرت برت,1
1380,البالسية,1
1379,بالكرماني,1
1378,الدعدع,1
1377,وادي ينبوع,1
1376,دار منجك اليوسفي,1
1403,حنتم,1
1405,مكة المدينة,1
1435,ببسق,1
1406,المارستاني,1
1434,آدم,1
1433,رام,1
1432,بالبقاعى,1
1430,بالحريرين,1
1429,الكافروي,1
1428,النفاس,1
1427,بحر الفرات,1
1426,القوصي,1
1425,دار الطعم,1
1424,مشهد صالح,1
1423,بالخواصين,1
1422,أرخه,1
1421,المنفلوطي,1
1420,المحرقة,1
1419,بني خصيب,1
1418,الملتوتي,1
1417,المناوهلي,1
1416,أبين,1
1415,لكازرون,1
1414,الاباريقي,1
1413,الكازروني,1
1412,لكرمان,1
1411,القونوي,1
1410,القليجي,1
1409,الشام الكفيري,1
1408,تربة الزمام,1
1407,بالمنهلي,1
1497,وذيبة,1
1499,العيني,1
1621,ببارنبار,1
1591,التلواني,1
1589,شيشين,1
1588,الركسنية,1
1587,بدلجة,1
1586,ضم المهملة,1
1585,الغراقة,1
1584,بالخشابين,1
1583,النويري,1
1582,ونويرة,1
1581,بني النويري,1
1580,أديار,1
1579,لسوهاء,1
1578,بنيزيز,1
1577,شبنكالة,1
1576,لاصبهان,1
1575,باب الجديد,1
1574,بالخيف,1
1573,السنقورية,1
1572,هاء,1
1571,همزة ممالة,1
1570,الجردكية,1
1569,بالقبانة,1
1568,عين ثرمان,1
1567,بقنيطرة,1
1566,طبية,1
1565,طبيبة,1
1564,أبي زويلة,1
1563,الشريفة,1
1590,نزر,1
1592,نكد,1
1561,بربره,1
1593,البشتكية,1
1620,والمجدل,1
1619,أصالة,1
1618,لازمني,1
1617,الدقماقية,1
1616,بالسنيبلة,1
1615,تربة ناصر,1
1614,باب الزهومة,1
1613,بكلبرجة,1
1612,الحلي,1
1611,زقاق الحجر,1
1610,وفارسكورود,1
1609,خربه روحاء,1
1608,بالزبداني,1
1607,كزلبغا,1
1606,أولاد تمر,1
1605,الزهومة,1
1604,باطل,1
1603,أفرش,1
1602,الملك,1
1601,آليان,1
1600,الماغوصة,1
1599,المملكة المصرية,1
1598,لصنندفا,1
1597,العافية,1
1596,العمدة,1
1595,قبة الصالح,1
1594,قريبة,1
1562,وطنتدا,1
1560,القانبيهية,1
1500,طنبا,1
1529,الشقطي,1
1527,الشارمساحي,1
1526,السخاوي,1
1525,الشراريبي,1
1524,السلموني,1
1523,نونين,1
1522,زينون,1
1521,للزبيرية,1
1520,زراتيت,1
1519,ذيبي,1
1518,سربام,1
1517,السدرسي,1
1516,الذيبة,1
1515,السندفائي,1
1514,لطبلاوة,1
1513,لقيسارية,1
1512,ك+ الأول,1
1511,لقوص,1
1510,القويسني,1
1509,وهرمز,1
1508,الأجر,1
1507,الصندلي,1
1506,لغراقة,1
1505,العياشي,1
1504,البرشكي,1
1503,العيزري,1
1502,العيزرية,1
1501,لطلخا,1
1528,حيص,1
1530,الشغري,1
1559,أملاق زائد,1
1531,شرجه,1
1558,بيدمر,1
1557,بالاتابكية,1
1556,بالزواية,1
1555,وبالبيبرسية,1
1554,بيت وجاهة,1
1553,الإيوان,1
1552,بشقان,1
1551,املحلة,1
1550,لعبك,1
1549,خربة روحاء,1
1548,وقتابل,1
1547,ألدكن,1
1546,بكلبرجا,1
1545,بالنابتية,1
1544,الروضة النبوية,1
1543,ازلان,1
1542,الخانقاة,1
1541,رمان,1
1540,ترب الأشرف,1
1539,شبري النخلة,1
1538,بالازهروحضر,1
1537,لغنجار,1
1536,هيأ,1
1535,دمش,1
1534,بني عليبة,1
1533,بحارة زويلة,1
1532,وسكندرية,1
2862,بالمليسا,1
